2023-09-27 17:14:51,427 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-09-27 18:11:21,995 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\org.eclipse.sisu.plexus-0.3.5.jar
2023-09-27 18:11:21,995 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-build-api-0.0.7.jar
2023-09-27 18:11:21,995 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-cipher-2.0.jar
2023-09-27 18:11:21,995 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-classworlds-2.7.0.jar
2023-09-27 18:11:21,995 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-component-annotations-2.1.0.jar
2023-09-27 18:11:21,996 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-interpolation-1.26.jar
2023-09-27 18:11:21,996 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-sec-dispatcher-2.0.jar
2023-09-27 18:11:21,996 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-utils-3.5.1.jar
2023-09-27 18:11:21,996 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\wagon-file-3.5.3.jar
2023-09-27 18:11:21,996 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\wagon-provider-api-3.5.3.jar
2023-09-27 18:11:21,998 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_32.1.2.jre [10])
2023-09-27 18:11:21,999 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\com.google.guava_32.1.2.jre.jar
2023-09-27 18:11:21,999 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.7 [518])
2023-09-27 18:11:21,999 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\slf4j.api_2.0.7.jar
2023-09-27 18:11:21,999 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [26])
2023-09-27 18:11:22,000 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\javax.inject_1.0.0.v20220405-0441.jar
2023-09-27 18:11:22,000 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20200909-1856 [24])
2023-09-27 18:11:22,000 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\javax.annotation_1.3.5.v20200909-1856.jar
2023-09-27 18:11:22,000 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.5.0 [49])
2023-09-27 18:11:22,001 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\org.apache.commons.cli_1.5.0.jar
2023-09-27 18:11:22,001 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.1 [12])
2023-09-27 18:11:22,001 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\chldu\.p2\pool\plugins\com.google.guava.failureaccess_1.0.1.jar
2023-09-27 18:11:22,008 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\chldu\AppData\Local\Temp\m2e-archetypeGenerator1022557376645079067":
2023-09-27 18:11:22,012 [Worker-34: Launching mavenrun-0864df49-9fa9-4ea7-b35f-30a21908e7b0] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=maven -DartifactId=test -Dversion=0.0.1-SNAPSHOT -Dpackage=maven.test -DoutputDirectory="C:\Users\chldu\OneDrive\바탕 화면\연구실\elastic" -Dstyle.color=always -U archetype:generate
2023-09-27 18:11:46,922 [Worker-33: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\chldu\OneDrive\바탕 화면\연구실\elastic\test\pom.xml
2023-09-27 18:11:47,216 [Worker-33: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2023-09-27 18:11:47,344 [Worker-33: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2023-09-27 18:11:47,464 [Worker-33: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.11.0/maven-compiler-plugin-3.11.0.jar
2023-09-27 18:11:47,499 [Worker-33: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.11.0/maven-compiler-plugin-3.11.0.jar
2023-09-27 18:11:47,533 [Worker-33: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.1.2/maven-surefire-plugin-3.1.2.jar
2023-09-27 18:11:47,665 [Worker-33: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.1.2/maven-surefire-plugin-3.1.2.jar
2023-09-27 18:11:47,779 [Worker-33: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.3.0/maven-jar-plugin-3.3.0.jar
2023-09-27 18:11:47,903 [Worker-33: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.3.0/maven-jar-plugin-3.3.0.jar
